avg_complexity,avg_duplication,test_ratio,issue_density,security_density,avg_risk
2.9285714285714284,0.1711147054859145,1.0,0.42857142857142855,0.0,0.07582857142857144
4.279329608938547,0.05765425436229543,1.0,0.6927374301675978,0.055865921787709494,0.10055027932960882
2.085714285714286,0.2074728423063148,1.0,0.08571428571428572,0.0,0.08604857142857143
1.3793103448275863,0.10924369747899149,1.0,0.1724137931034483,0.0,0.07836896551724137
2.573529411764706,0.31362178585494854,1.0,0.39705882352941174,0.0,0.0848617647058823
3.324675324675325,0.4646223097482071,1.0,0.3116883116883117,0.07792207792207792,0.08306493506493502
2.2205882352941178,0.27827180454504596,1.0,0.6323529411764706,0.014705882352941176,0.08019264705882352
1.380952380952381,0.005324630711095845,1.0,0.23809523809523808,0.0,0.06701904761904762
3.5739130434782607,0.2763466042154574,1.0,0.6086956521739131,0.0,0.0943069565217391
